{{}, {0.25, -10.000000000000021}, {0.26, -10.06000000000001}, {0.27, -10.110000000000015}, {0.28, -10.149999999999986}, {0.29, -10.20000000000002}, {0.3, -10.20000000000002}, {0.31, -10.240000000000009}, {0.32, -10.300000000000015}, {0.33, -10.300000000000015}, {0.33999999999999997, -10.360000000000037}, {0.35, -10.360000000000037}, {0.36, -10.40000000000002}, {0.37, -10.40000000000002}, {0.38, -10.40000000000002}, {0.39, -10.420000000000009}, {0.4, -10.449999999999987}, {0.41000000000000003, -10.490000000000014}, {0.42000000000000004, -10.490000000000014}, {0.43, -10.490000000000014}, {0.44, -10.539999999999978}, {0.45, -10.560000000000002}, {0.45999999999999996, -10.560000000000002}, {0.47, -10.60000000000002}, {0.48, -10.60000000000002}, {0.49, -10.60000000000002}, {0.5, -10.60000000000002}, {0.51, -10.669999999999968}, {0.52, -10.680000000000014}, {0.53, -10.680000000000014}, {0.54, -10.680000000000014}, {0.55, -10.680000000000014}, {0.56, -10.680000000000014}, {0.5700000000000001, -10.730000000000002}, {0.5800000000000001, -10.730000000000002}, {0.5900000000000001, -10.730000000000002}, {0.6000000000000001, -10.730000000000002}, {0.61, -10.730000000000002}, {0.62, -10.730000000000002}, {0.63, -10.730000000000002}, {0.64, -10.730000000000002}, {0.65, -10.680000000000014}, {0.66, -10.680000000000014}, {0.6699999999999999, -10.680000000000014}, {0.6799999999999999, -10.60000000000002}, {0.69, -10.40000000000002}, {0.7, -4.000000000000025}, {0.71, -4.000000000000025}, {0.72, -4.000000000000025}, {0.73, -4.000000000000025}, {0.74, -4.000000000000025}, {0.75, -4.000000000000025}, {0.75, -4.000000000000025}, {0.85, -10.800000000000018}, {0.95, -11.140000000000008}, {1.05, -11.200000000000017}, {1.15, -11.320000000000007}, {1.25, -11.359999999999996}, {1.35, -11.250000000000012}, {1.4500000000000002, -11.400000000000016}, {1.55, -11.440000000000012}, {1.65, -11.400000000000016}, {1.75, -11.500000000000007}, {1.85, -11.600000000000016}, {1.9500000000000002, -11.600000000000016}, {2.05, -11.680000000000007}, {2.1500000000000004, -11.750000000000002}, {2.25, -11.800000000000015}, {2.35, -11.600000000000016}, {2.45, -11.800000000000015}, {2.55, -11.860000000000007}, {2.6500000000000004, -11.920000000000002}, {2.75, -11.820000000000011}, {2.85, -11.680000000000007}, {2.95, -11.750000000000002}, {3.0500000000000003, -4.000000000000025}, {3.1500000000000004, -11.800000000000015}, {3.25, -12.090000000000002}, {3.35, -12.159999999999997}, {3.45, -12.200000000000014}, {3.5500000000000003, -12.200000000000014}, {3.6500000000000004, -12.200000000000014}, {3.75, -12.090000000000002}, {3.85, -12.159999999999997}, {3.95, -12.040000000000006}, {4.050000000000001, -4.000000000000025}, {4.15, -4.000000000000025}, {4.25, -12.200000000000014}, {4.35, -12.000000000000014}, {4.45, -12.000000000000014}, {4.550000000000001, -12.000000000000014}, {4.65, -12.000000000000014}, {4.75, -12.000000000000014}, {4.8500000000000005, -12.000000000000014}, {4.95, -12.200000000000014}, {5.05, -12.200000000000014}, {5.15, -12.200000000000014}, {5.25, -12.200000000000014}, {5.3500000000000005, -12.200000000000014}, {5.45, -12.39000000000001}, {5.550000000000001, -12.400000000000013}, {5.65, -12.400000000000013}, {5.75, -12.400000000000013}, {5.8500000000000005, -12.400000000000013}, {5.95, -12.400000000000013}, {6.050000000000001, -12.430000000000001}, {6.15, -12.580000000000009}, {6.25, -12.600000000000012}, {6.3500000000000005, -12.600000000000012}, {6.45, -12.600000000000012}, {6.550000000000001, -12.600000000000012}, {6.65, -12.600000000000012}, {6.75, -12.600000000000012}, {6.8500000000000005, -12.639999999999997}, {6.95, -12.639999999999997}, {7.050000000000001, -12.770000000000008}, {7.15, -12.800000000000011}, {7.25, -12.800000000000011}, {7.3500000000000005, -12.800000000000011}, {7.45, -12.800000000000011}, {7.550000000000001, -12.800000000000011}, {7.65, -12.800000000000011}, {7.75, -12.849999999999993}, {7.8500000000000005, -12.849999999999993}, {7.95, -12.940000000000005}, {8.05, -12.960000000000008}, {8.15, -12.960000000000008}, {8.25, -13.00000000000001}, {8.350000000000001, -13.00000000000001}, {8.45, -13.00000000000001}}[[1,1]]	Sqrt[10^{{}, {0.25, -10.000000000000021}, {0.26, -10.06000000000001}, {0.27, -10.110000000000015}, {0.28, -10.149999999999986}, {0.29, -10.20000000000002}, {0.3, -10.20000000000002}, {0.31, -10.240000000000009}, {0.32, -10.300000000000015}, {0.33, -10.300000000000015}, {0.33999999999999997, -10.360000000000037}, {0.35, -10.360000000000037}, {0.36, -10.40000000000002}, {0.37, -10.40000000000002}, {0.38, -10.40000000000002}, {0.39, -10.420000000000009}, {0.4, -10.449999999999987}, {0.41000000000000003, -10.490000000000014}, {0.42000000000000004, -10.490000000000014}, {0.43, -10.490000000000014}, {0.44, -10.539999999999978}, {0.45, -10.560000000000002}, {0.45999999999999996, -10.560000000000002}, {0.47, -10.60000000000002}, {0.48, -10.60000000000002}, {0.49, -10.60000000000002}, {0.5, -10.60000000000002}, {0.51, -10.669999999999968}, {0.52, -10.680000000000014}, {0.53, -10.680000000000014}, {0.54, -10.680000000000014}, {0.55, -10.680000000000014}, {0.56, -10.680000000000014}, {0.5700000000000001, -10.730000000000002}, {0.5800000000000001, -10.730000000000002}, {0.5900000000000001, -10.730000000000002}, {0.6000000000000001, -10.730000000000002}, {0.61, -10.730000000000002}, {0.62, -10.730000000000002}, {0.63, -10.730000000000002}, {0.64, -10.730000000000002}, {0.65, -10.680000000000014}, {0.66, -10.680000000000014}, {0.6699999999999999, -10.680000000000014}, {0.6799999999999999, -10.60000000000002}, {0.69, -10.40000000000002}, {0.7, -4.000000000000025}, {0.71, -4.000000000000025}, {0.72, -4.000000000000025}, {0.73, -4.000000000000025}, {0.74, -4.000000000000025}, {0.75, -4.000000000000025}, {0.75, -4.000000000000025}, {0.85, -10.800000000000018}, {0.95, -11.140000000000008}, {1.05, -11.200000000000017}, {1.15, -11.320000000000007}, {1.25, -11.359999999999996}, {1.35, -11.250000000000012}, {1.4500000000000002, -11.400000000000016}, {1.55, -11.440000000000012}, {1.65, -11.400000000000016}, {1.75, -11.500000000000007}, {1.85, -11.600000000000016}, {1.9500000000000002, -11.600000000000016}, {2.05, -11.680000000000007}, {2.1500000000000004, -11.750000000000002}, {2.25, -11.800000000000015}, {2.35, -11.600000000000016}, {2.45, -11.800000000000015}, {2.55, -11.860000000000007}, {2.6500000000000004, -11.920000000000002}, {2.75, -11.820000000000011}, {2.85, -11.680000000000007}, {2.95, -11.750000000000002}, {3.0500000000000003, -4.000000000000025}, {3.1500000000000004, -11.800000000000015}, {3.25, -12.090000000000002}, {3.35, -12.159999999999997}, {3.45, -12.200000000000014}, {3.5500000000000003, -12.200000000000014}, {3.6500000000000004, -12.200000000000014}, {3.75, -12.090000000000002}, {3.85, -12.159999999999997}, {3.95, -12.040000000000006}, {4.050000000000001, -4.000000000000025}, {4.15, -4.000000000000025}, {4.25, -12.200000000000014}, {4.35, -12.000000000000014}, {4.45, -12.000000000000014}, {4.550000000000001, -12.000000000000014}, {4.65, -12.000000000000014}, {4.75, -12.000000000000014}, {4.8500000000000005, -12.000000000000014}, {4.95, -12.200000000000014}, {5.05, -12.200000000000014}, {5.15, -12.200000000000014}, {5.25, -12.200000000000014}, {5.3500000000000005, -12.200000000000014}, {5.45, -12.39000000000001}, {5.550000000000001, -12.400000000000013}, {5.65, -12.400000000000013}, {5.75, -12.400000000000013}, {5.8500000000000005, -12.400000000000013}, {5.95, -12.400000000000013}, {6.050000000000001, -12.430000000000001}, {6.15, -12.580000000000009}, {6.25, -12.600000000000012}, {6.3500000000000005, -12.600000000000012}, {6.45, -12.600000000000012}, {6.550000000000001, -12.600000000000012}, {6.65, -12.600000000000012}, {6.75, -12.600000000000012}, {6.8500000000000005, -12.639999999999997}, {6.95, -12.639999999999997}, {7.050000000000001, -12.770000000000008}, {7.15, -12.800000000000011}, {7.25, -12.800000000000011}, {7.3500000000000005, -12.800000000000011}, {7.45, -12.800000000000011}, {7.550000000000001, -12.800000000000011}, {7.65, -12.800000000000011}, {7.75, -12.849999999999993}, {7.8500000000000005, -12.849999999999993}, {7.95, -12.940000000000005}, {8.05, -12.960000000000008}, {8.15, -12.960000000000008}, {8.25, -13.00000000000001}, {8.350000000000001, -13.00000000000001}, {8.45, -13.00000000000001}}[[1,2]]]
0.25	9.999999999999755e-6
0.26	9.33254300796981e-6
0.27	8.810488730079985e-6
0.28	8.413951416452085e-6
0.29	7.943282347242627e-6
0.3	7.943282347242627e-6
0.31	7.585775750291759e-6
0.32	7.079457843841257e-6
0.33	7.079457843841257e-6
0.33999999999999997	6.606934480075681e-6
0.35	6.606934480075681e-6
0.36	6.309573444801787e-6
0.37	6.309573444801787e-6
0.38	6.309573444801787e-6
0.39	6.165950018614759e-6
0.4	5.956621435290195e-6
0.41000000000000003	5.68852930843832e-6
0.42000000000000004	5.68852930843832e-6
0.43	5.68852930843832e-6
0.44	5.370317963702665e-6
0.45	5.248074602497712e-6
0.45999999999999996	5.248074602497712e-6
0.47	5.011872336272612e-6
0.48	5.011872336272612e-6
0.49	5.011872336272612e-6
0.5	5.011872336272612e-6
0.51	4.623810213992774e-6
0.52	4.570881896148677e-6
0.53	4.570881896148677e-6
0.54	4.570881896148677e-6
0.55	4.570881896148677e-6
0.56	4.570881896148677e-6
0.5700000000000001	4.3151907682776415e-6
0.5800000000000001	4.3151907682776415e-6
0.5900000000000001	4.3151907682776415e-6
0.6000000000000001	4.3151907682776415e-6
0.61	4.3151907682776415e-6
0.62	4.3151907682776415e-6
0.63	4.3151907682776415e-6
0.64	4.3151907682776415e-6
0.65	4.570881896148677e-6
0.66	4.570881896148677e-6
0.6699999999999999	4.570881896148677e-6
0.6799999999999999	5.011872336272612e-6
0.69	6.309573444801787e-6
0.7	0.009999999999999714
0.71	0.009999999999999714
0.72	0.009999999999999714
0.73	0.009999999999999714
0.74	0.009999999999999714
0.75	0.009999999999999714
0.75	0.009999999999999714
0.85	3.981071705534888e-6
0.95	2.6915348039268918e-6
1.05	2.511886431509531e-6
1.15	2.187761623949534e-6
1.25	2.0892961308540495e-6
1.35	2.3713737056616213e-6
1.4500000000000002	1.995262314968842e-6
1.55	1.905460717963221e-6
1.65	1.995262314968842e-6
1.75	1.7782794100389083e-6
1.85	1.584893192461085e-6
1.9500000000000002	1.584893192461085e-6
2.05	1.445439770745916e-6
2.1500000000000004	1.3335214321633213e-6
2.25	1.2589254117941456e-6
2.35	1.584893192461085e-6
2.45	1.2589254117941456e-6
2.55	1.1748975549395207e-6
2.6500000000000004	1.0964781961431828e-6
2.75	1.2302687708123661e-6
2.85	1.445439770745916e-6
2.95	1.3335214321633213e-6
3.0500000000000003	0.009999999999999714
3.1500000000000004	1.2589254117941456e-6
3.25	9.015711376059552e-7
3.35	8.317637711026743e-7
3.45	7.943282347242692e-7
3.5500000000000003	7.943282347242692e-7
3.6500000000000004	7.943282347242692e-7
3.75	9.015711376059552e-7
3.85	8.317637711026743e-7
3.95	9.54992586021429e-7
4.050000000000001	0.009999999999999714
4.15	0.009999999999999714
4.25	7.943282347242692e-7
4.35	9.999999999999836e-7
4.45	9.999999999999836e-7
4.550000000000001	9.999999999999836e-7
4.65	9.999999999999836e-7
4.75	9.999999999999836e-7
4.8500000000000005	9.999999999999836e-7
4.95	7.943282347242692e-7
5.05	7.943282347242692e-7
5.15	7.943282347242692e-7
5.25	7.943282347242692e-7
5.3500000000000005	7.943282347242692e-7
5.45	6.382634861905417e-7
5.550000000000001	6.30957344480184e-7
5.65	6.30957344480184e-7
5.75	6.30957344480184e-7
5.8500000000000005	6.30957344480184e-7
5.95	6.30957344480184e-7
6.050000000000001	6.095368972401681e-7
6.15	5.128613839913595e-7
6.25	5.011872336272653e-7
6.3500000000000005	5.011872336272653e-7
6.45	5.011872336272653e-7
6.550000000000001	5.011872336272653e-7
6.65	5.011872336272653e-7
6.75	5.011872336272653e-7
6.8500000000000005	4.7863009232264e-7
6.95	4.7863009232264e-7
7.050000000000001	4.120975190973262e-7
7.15	3.9810717055349205e-7
7.25	3.9810717055349205e-7
7.3500000000000005	3.9810717055349205e-7
7.45	3.9810717055349205e-7
7.550000000000001	3.9810717055349205e-7
7.65	3.9810717055349205e-7
7.75	3.758374042884474e-7
7.8500000000000005	3.758374042884474e-7
7.95	3.388441561392007e-7
8.05	3.3113112148258804e-7
8.15	3.3113112148258804e-7
8.25	3.1622776601683405e-7
8.350000000000001	3.1622776601683405e-7
8.45	3.1622776601683405e-7
